y	x	PANEL	group
68	118230.541	5	-1
77	118230.589	5	-1
67	118230.637	5	-1
49	118230.684	5	-1
45	118230.732	5	-1
47	118230.78	5	-1
50	118230.827	5	-1
40	118230.875	5	-1
36	118230.923	5	-1
33	118230.97	5	-1
37	118231.018	5	-1
36	118231.066	5	-1
36	118231.113	5	-1
24	118231.161	5	-1
10	118231.209	5	-1
6	118231.256	5	-1
15	118231.304	5	-1
15	118231.351	5	-1
8	118231.399	5	-1
7	118231.447	5	-1
6	118231.494	5	-1
8	118231.542	5	-1
8	118231.59	5	-1
9	118231.637	5	-1
9	118231.685	5	-1
8	118231.733	5	-1
4	118231.78	5	-1
0	118231.828	5	-1
3	118231.876	5	-1
5	118231.923	5	-1
5	118231.971	5	-1
8	118232.019	5	-1
8	118232.066	5	-1
8	118232.114	5	-1
12	118232.162	5	-1
12	118232.209	5	-1
12	118232.257	5	-1
12	118232.304	5	-1
12	118232.352	5	-1
12	118232.4	5	-1
11	118232.447	5	-1
6	118232.495	5	-1
7	118232.543	5	-1
7	118232.59	5	-1
5	118232.638	5	-1
8	118232.686	5	-1
9	118232.733	5	-1
10	118232.781	5	-1
5	118232.829	5	-1
3	118232.876	5	-1
2	118232.924	5	-1
5	118232.972	5	-1
7	118233.019	5	-1
5	118233.067	5	-1
6	118233.115	5	-1
7	118233.162	5	-1
6	118233.21	5	-1
4	118233.257	5	-1
2	118233.305	5	-1
4	118233.353	5	-1
3	118233.4	5	-1
4	118233.448	5	-1
5	118233.496	5	-1
7	118233.543	5	-1
5	118233.591	5	-1
4	118233.639	5	-1
8	118233.686	5	-1
6	118233.734	5	-1
0	118233.782	5	-1
1	118233.829	5	-1
1	118233.877	5	-1
3	118233.925	5	-1
5	118233.972	5	-1
4	118234.02	5	-1
3	118234.068	5	-1
4	118234.115	5	-1
3	118234.163	5	-1
7	118234.21	5	-1
7	118234.258	5	-1
3	118234.306	5	-1
2	118234.353	5	-1
0	118234.401	5	-1
1	118234.449	5	-1
1	118234.496	5	-1
2	118234.544	5	-1
1	118234.592	5	-1
0	118234.639	5	-1
0	118234.687	5	-1
3	118234.735	5	-1
4	118234.782	5	-1
3	118234.83	5	-1
5	118234.878	5	-1
4	118234.925	5	-1
4	118234.973	5	-1
3	118235.021	5	-1
3	118235.068	5	-1
4	118235.116	5	-1
3	118235.163	5	-1
2	118235.211	5	-1
1	118235.259	5	-1
3	118235.306	5	-1
3	118235.354	5	-1
3	118235.402	5	-1
5	118235.449	5	-1
3	118235.497	5	-1
5	118235.545	5	-1
5	118235.592	5	-1
4	118235.64	5	-1
4	118235.688	5	-1
3	118235.735	5	-1
1	118235.783	5	-1
5	118235.831	5	-1
7	118235.878	5	-1
7	118235.926	5	-1
10	118235.974	5	-1
7	118236.021	5	-1
2	118236.069	5	-1
6	118236.116	5	-1
6	118236.164	5	-1
6	118236.212	5	-1
3	118236.259	5	-1
3	118236.307	5	-1
5	118236.355	5	-1
6	118236.402	5	-1
6	118236.45	5	-1
1	118236.498	5	-1
3	118236.545	5	-1
4	118236.593	5	-1
4	118236.641	5	-1
6	118236.688	5	-1
3	118236.736	5	-1
5	118236.784	5	-1
8	118236.831	5	-1
7	118236.879	5	-1
10	118236.927	5	-1
7	118236.974	5	-1
4	118237.022	5	-1
5	118237.069	5	-1
6	118237.117	5	-1
5	118237.165	5	-1
3	118237.212	5	-1
5	118237.26	5	-1
10	118237.308	5	-1
10	118237.355	5	-1
8	118237.403	5	-1
6	118237.451	5	-1
4	118237.498	5	-1
0	118237.546	5	-1
1	118237.594	5	-1
2	118237.641	5	-1
1	118237.689	5	-1
1	118237.737	5	-1
1	118237.784	5	-1
1	118237.832	5	-1
2	118237.88	5	-1
1	118237.927	5	-1
0	118237.975	5	-1
0	118238.022	5	-1
2	118238.07	5	-1
2	118238.118	5	-1
4	118238.165	5	-1
3	118238.213	5	-1
1	118238.261	5	-1
0	118238.308	5	-1
2	118238.356	5	-1
2	118238.404	5	-1
0	118238.451	5	-1
1	118238.499	5	-1
2	118238.547	5	-1
3	118238.594	5	-1
2	118238.642	5	-1
1	118238.69	5	-1
1	118238.737	5	-1
0	118238.785	5	-1
1	118238.833	5	-1
